btc_obv_1,btc_sma5_1,btc_bias6_1,btc_psy12_1,btc_asy5_1,btc_asy4_1,btc_asy3_1,btc_asy2_1,btc_asy1_1,btc_open_0,sp500_close_30,class_y0
343597.20705081,277.7,276.5233333333,83.3333333333,0.960877174,1.456423367,1.0432980188,0.9528160913,0.3952016435,283.96,2014.2419354839,1
364863.68004621,281.502,279.2333333333,83.3333333333,1.3711454899,1.0399820095,0.9785553881,0.7126178126,1.0300339816,286.9,2019.1376344086,1
398865.82869801,285.568,283.8416666667,83.3333333333,1.4253949773,1.4756782532,1.464094158,1.9985404152,2.9670468488,295.8,2023.6129032258,1
430128.99970481,290.982,288.9183333333,83.3333333333,1.8545805462,1.940618048,2.4557568494,3.1686182833,3.3701897179,305.67,2029.3327956989,1
462387.30713091,297.378,294.955,83.3333333333,2.1423936038,2.5791915939,3.0955774646,3.1598427726,2.9494958272,314.95,2034.4989247312,1
501751.33533821,306.316,302.59,91.6666666667,2.9231994308,3.3964907931,3.5396387745,3.6243633028,4.2992307783,328.28,2038.6198924731,0
472986.15697561,310.972,306.96,83.3333333333,1.5603810229,1.2087145664,0.4882228492,-0.7424136398,-5.7840580578,310.9,2042.3860215054,1
487267.70287781,317.02,313.44,83.3333333333,1.9483623091,1.5929054569,1.1407086668,-0.438552389,4.9069532798,325.78,2045.814516129,1
532414.20526761,328.138,324.3933333333,91.6666666667,3.341836641,3.4399218444,3.1534855332,7.6222573287,10.3375613775,361.73,2050.3650537634,1
609626.98698831,345.986,340.7916666667,91.6666666667,4.9912466972,5.1642506769,8.8136869218,10.7670537428,11.1965461081,404.55,2055.0715053764,1
715586.24612931,361.856,356.3216666667,91.6666666667,4.3254763939,6.8528600068,7.5014955825,6.083462685,0.9703792619,407.99,2058.9016129032,0
655411.53264081,376.92,365.7966666667,83.3333333333,4.3477683774,4.2079721518,2.1647757433,-2.3511094391,-5.6725981401,387.77,2062.4252688172,0
608458.99478901,386.658,376.5116666667,75,2.7857877202,0.8978443059,-2.5350562949,-4.2877740732,-2.9029500064,374.41,2065.6629032258,1
634807.58996151,391.112,386.1366666667,75,1.196398478,-1.3036384295,-2.0616443266,-0.2561674199,2.3906151666,383.62,2068.6715053764,0
607362.57087461,384.83,388.035,66.6666666667,-1.6184748092,-2.2656883269,-1.1300517225,-0.2436025806,-2.8778203278,372.86,2071.4924731183,1
633297.54367801,378.81,383.675,66.6666666667,-1.532751281,-0.4977895662,0.3039305805,-0.7394117125,1.3989969028,378.02,2072.7892473118,0
584406.94658311,369.07,371.8083333333,58.3333333333,-2.7010382127,-2.6505602643,-4.3309520746,-5.057517948,-11.5140327987,335.02,2074.2677419355,0
532896.63852141,356.158,359.21,50,-3.7845952039,-5.3283977965,-6.1452569527,-9.9173838804,-8.3207349621,309.95,2075.0139784946,1
570641.08550991,346.886,352.9933333333,58.3333333333,-2.5766118081,-2.5013096782,-3.8014118719,0.0548985915,8.4305321451,337,2073.7967741936,0
545977.61255271,339.754,345.2366666667,50,-2.0117277001,-2.8644088508,0.0187991318,4.1885661787,-0.0533997877,336.98,2071.0602150538,0
520349.23427981,330.774,338.6283333333,41.6666666667,-2.5297424075,-0.2836698097,2.3953519078,-0.6222382109,-1.1910766341,332.95,2068.2494623656,0
492705.67346931,327.27,328.8583333333,33.3333333333,-1.0684164326,0.7446631998,-1.8172931153,-2.6992397791,-4.207402924,319.29,2065.4397849462,1
514949.49598971,331.454,327.8633333333,33.3333333333,1.3064543106,-0.4745651481,-0.6149536015,-0.3268920852,3.5536187535,330.82,2064.5483870968,1
542668.17184201,331.236,332.225,41.6666666667,-0.0647605467,-0.0676007365,0.3068912294,2.564038306,1.5744578585,336,2063.6731182796,0
515416.07185211,330.968,331.9716666667,41.6666666667,-0.0796861187,0.1981615101,1.6666829881,0.7232151055,-0.1280276476,335.68,2064.7311827957,0
488496.55514441,329.572,330.1433333333,33.3333333333,-0.423675216,0.5222567109,-0.4881973033,-1.5195248841,-2.9110221207,326.51,2065.6446236559,0
467192.91398061,330.124,328.3166666667,33.3333333333,0.1721460138,-0.6732221711,-1.4224488476,-2.0696594476,-1.2282967746,322.04,2067.0446236559,1
472322.26723223,329.258,329.52,33.3333333333,-0.2634939912,-0.7229819536,-0.9213000556,0.0735609769,1.3754187285,326.5,2068.2720430108,0
468260.05500097,326.882,328.415,33.3333333333,-0.7197723512,-0.8677085271,-0.1866039959,0.3342423935,-0.7069339415,324.2,2069.4225806452,0
463158.49771208,324.448,326.315,33.3333333333,-0.7386332431,-0.1955360238,0.1487175599,-0.4646330244,-0.2223321074,323.48,2070.2338709678,0
454509.4787791,323.184,323.6566666667,25,-0.3915134622,-0.1823176341,-0.7015630884,-0.6988776618,-1.1754232162,319.7,2071.038172043,1
466763.2387549,324.556,324.1366666667,33.3333333333,0.4215598353,0.183095112,0.4797714631,0.8308232484,2.8370697129,328.9,2072.011827957,1
502749.401241,329.898,329.3316666667,41.6666666667,1.5726566437,2.14255429,2.9308497557,4.9839862417,7.1309027705,353.9,2073.4301075269,1
516026.2313095,336.486,334.4383333333,50,1.9353450493,2.4747643385,3.6914935234,4.1187054287,1.1065080869,357.42,2074.4016129032,0
509750.86395425,343.18,339.8966666667,41.6666666667,1.9691685544,2.7553164971,2.7280654251,0.5266467524,-0.0532145821,356.78,2075.3612903226,1
517568.04750396,353.536,347.8966666667,41.6666666667,3.0022394168,3.0435318428,1.6810748669,1.9683582569,3.9899310959,371.2,2076.3059139785,1
535666.00071426,363.098,357.3983333333,50,2.7144381495,1.6103219942,1.7782599633,2.693997236,1.3980633761,376.7,2076.5543010753,0
520255.718362559,365.068,363.0916666667,50,0.5501065792,0.4110062023,0.5657464638,-1.1463458523,-3.6907550807,362.7,2078.0962365591,0
507912.31059476,365.418,364.0383333333,50,0.0977614616,0.1355054726,-1.1493030686,-2.4229862909,-1.1552175011,359.11,2078.388172043,1
520103.19453026,366.312,364.7516666667,50,0.2489000204,-0.6863577484,-1.38116479,-0.2263696446,0.7024782119,361.48,2076.7586021505,1
530092.474747599,364.74,365.8633333333,58.3333333333,-0.4277132123,-0.8841573594,0.0513752143,0.654671572,0.6068649321,363.62,2077.6435483871,1
546876.601415099,366.998,368.6166666667,66.6666666667,0.5905935791,1.660930744,2.5996468257,3.5482311327,6.4895973332,388,2078.5419354839,1
561556.037447,372.034,370.5383333333,75,1.3411119047,1.9651942562,2.3860996042,3.2757169403,0.0618365474,388.54,2079.4521505376,1
576505.623521499,379.37,375.9566666667,75,1.9462365569,2.2571761432,2.8072798802,0.9661211537,1.87040576,395.57,2079.8897849462,1
587960.764613199,390.664,385.79,75,2.9035504606,3.4777218427,2.4737633458,3.679726745,5.4890477301,416.67,2078.9193548387,0
566920.856105899,401.336,395.05,66.6666666667,2.7385778545,1.8008229849,2.3804851307,2.635524816,-0.217998098,416.69,2076.9435483871,0
558456.971366409,406.85,403.7083333333,66.6666666667,1.3729146441,1.7006841682,1.6441103043,-0.2783584086,-0.3387187191,415.57,2075.5021505376,1
587477.169760009,419.81,414.5483333333,66.6666666667,3.0871343342,3.3913164777,2.6920727269,4.1471081394,8.6329349979,453.12,2071.5741935484,0
557706.885962309,427.934,422.54,58.3333333333,1.9550033109,1.0714922061,1.5013223074,2.4213428207,-3.7902493564,436.08,2067.773655914,0
545981.218722709,430.97,428.79,58.3333333333,0.7136227551,0.9465279684,1.3749435309,-2.2540522026,-0.7178550487,433.13,2064.0392473118,1
559367.962880009,436.246,433.035,66.6666666667,1.2268764419,1.6182752322,-0.7199446897,0.8152076437,2.3482703361,443.3,2060.888172043,1
577464.351163209,446.038,440.96,66.6666666667,2.2275013984,0.6261429985,2.0982737834,3.5063381995,4.664406063,464.53,2059.4790322581,0
554087.228589809,446.604,447.6766666667,58.3333333333,0.1245451869,1.1032438227,1.7102767799,1.3912800018,-1.8818460594,455.61,2059.7215053764,1
560685.869538409,450.6,448.1983333333,58.3333333333,0.8957523763,1.2991542326,0.9494488647,-0.9080297344,0.0657865907,455.37,2057.4768817204,1
573600.606341809,456.478,452.5766666667,58.3333333333,1.3132137794,1.0544496403,-0.1488691673,0.7176192788,1.3694519669,463.7,2054.9717204301,0
566761.427654789,460.166,457.365,50,0.8149963161,-0.1473561206,0.4308071924,0.6133174932,-0.1428169805,461.89,2052.5741505376,0
550134.939299489,455.768,457.2283333333,41.6666666667,-0.969905718,-0.7419206327,-1.0111563738,-2.2014605442,-4.2601041078,442.47,2050.2830967742,0
531204.076113389,452.208,452.8183333333,41.6666666667,-0.7965793238,-1.0121708025,-1.8060450589,-2.6376590981,-1.0152140884,438.14,2047.169311828,0
523058.058725409,448.07,449.42,41.6666666667,-0.9283335209,-1.5027798928,-1.9561008636,-0.8040992415,-0.5929843946,435.65,2045.5689677419,1
530158.287012809,444.09,447.1516666667,41.6666666667,-0.879680365,-1.0638962111,0.0015064211,0.5098666759,1.6127177463,443.01,2045.1788387097,1
540296.602562809,442.73,445.9083333333,50,-0.2966895594,0.6941640777,1.2639567997,2.1924273969,2.7721370475,455.78,2044.7430107527,1
543173.769914119,445.324,444.86,58.3333333333,0.5777362903,0.9759738849,1.4989599781,1.442081094,0.1120251405,455.5,2044.3792258065,0
516501.648183419,441.188,440.6683333333,50,-0.9671535687,-1.0606958623,-1.9518337318,-4.3138191215,-8.7396633834,417.11,2044.0944731183,1
523470.221842589,438.444,437.95,50,-0.6402487828,-1.2034904151,-2.5286995692,-3.8490619241,1.0415395352,421.78,2043.9054193548,0
515909.658850579,434.224,435.6133333333,50,-0.9770234941,-1.9143136295,-2.5897598862,0.4851918624,-0.0711558105,420.81,2043.6384086022,1
526329.244216579,429.588,433.8233333333,50,-1.0457716841,-1.3352208902,1.1329266075,1.1786201437,2.4283960979,431.7,2045.0084946237,0
518611.733953939,423.654,428.9633333333,41.6666666667,-1.3470796298,0.5010663086,0.3209085663,0.5169407548,-1.3945145883,426.09,2045.2382580645,1
525246.597121019,426.354,424.86,50,0.6366360118,0.5354101309,0.7375987781,-0.1077998818,1.1789148247,430.89,2044.296516129,1
529034.708295049,428.766,427.5983333333,58.3333333333,0.563865393,0.7226206939,0.1540288926,0.928300633,0.6776864414,434.87,2043.493483871,0
526062.644845699,431.184,429.5633333333,58.3333333333,0.5656451211,0.0999573769,0.5981146986,0.3077146356,-0.0622571702,433.2,2042.7893763441,0
521491.547807289,431.028,431.16,58.3333333333,-0.0361588305,0.3034301089,0.0116018703,-0.3214404152,-0.5806236601,431.54,2042.119139785,1
527209.143265279,432.694,431.5516666667,58.3333333333,0.3874494722,0.189583134,0.0268820316,0.0714516325,0.7235269251,433.31,2039.8532043011,0
523327.422403329,433.002,432.65,50,0.071352529,-0.0802309491,-0.0862222087,0.160978517,-0.4015698911,432.45,2037.935655914,0
517819.808177089,432.15,432.4283333333,41.6666666667,-0.1973654507,-0.2311425208,-0.1146488077,-0.5337366742,-0.6659034572,429.99,2034.5218709678,1
534653.227333789,436.84,436.2916666667,50,1.0535252214,1.4620624418,1.7082409474,2.7631463666,6.1921961904,456.87,2027.8930322581,0
524394.232748589,441.172,439.4833333333,41.6666666667,0.9805752244,1.0448372992,1.5269730293,2.6234112726,-0.9453736452,452.02,2020.1475268817,0
519998.187747689,444.106,442.45,41.6666666667,0.6646062865,0.9311503309,1.4635015936,-0.9008457049,-0.8563177645,448.84,2012.6826666667,0
515919.577094039,447.378,444.8866666667,33.3333333333,0.7426921752,1.0948410833,-0.6042772858,-0.4337291061,-0.0111404476,448.2,2005.5140430108,0
507933.118662789,451.066,447.4816666667,33.3333333333,0.8406360685,-0.497253962,-0.3478807342,-0.0936622191,-0.1761839905,448,1998.7341290323,0
501002.222114159,446.636,448.3633333333,25,-0.9936449372,-1.0057127602,-1.055511092,-1.5776964142,-2.9792088379,434.78,1992.853139785,0
490935.201068659,442.624,444.3033333333,16.6666666667,-0.9064736205,-0.9190125846,-1.2216366302,-1.74436295,-0.5095170621,432.64,1984.3479569893,0
486514.288908769,438.766,440.445,16.6666666667,-0.8785665543,-1.0954230809,-1.401836111,-0.6131497476,-0.716782433,429.55,1978.2664301075,0
449187.587494269,421.008,425.6383333333,16.6666666667,-4.4090208174,-5.4672300241,-6.2965704195,-9.1900970982,-17.6634117634,360.62,1969.9182365591,1
474206.839487469,408.79,415.325,16.6666666667,-2.9320224914,-2.9202259048,-3.723795519,-5.227302062,7.2088076394,387.8,1961.9936989247,0
465789.895852379,397.852,404.0183333333,16.6666666667,-2.688178546,-3.232843917,-4.0715310783,2.7244092642,-1.759989111,379.94,1954.0167956989,1
472805.425788209,388.422,395.7916666667,25,-2.3078144217,-2.7055724189,2.2803740293,-0.1838427757,1.3923035595,385.47,1946.7322365591,0
465582.422545889,377.864,386.4783333333,16.6666666667,-2.6225953826,1.1376087126,-0.886124263,-0.449191839,-2.2906872375,376.9,1939.7013763441,1
490755.339965389,389.128,384.2733333333,25,2.9070032775,1.831552187,3.0287326197,3.8469471497,9.984581537,418.9,1931.8462580645,0
481340.782893449,393.664,392.5383333333,25,1.1392910304,1.8641110658,2.0213802345,4.1774139705,-1.6297535959,409.42,1924.7223225807,0
466596.025130449,394.142,391.8116666667,25,0.1253429389,-0.1913972163,0.5083661241,-4.2297415823,-6.8297295687,382.85,1920.4424731183,1
474260.916058319,394.324,392.8516666667,33.3333333333,0.0471570002,0.6316180596,-2.4860364329,-2.9141778513,1.0013738661,386.37,1916.4932688172,1
479709.761271519,399.404,395.63,41.6666666667,1.3048327886,-0.8651043985,-0.6102213327,2.4995327853,3.9976917046,402.16,1912.8709462366,0
471668.930415439,394.32,397.9866666667,41.6666666667,-1.2600484505,-1.1676221641,0.7197469707,0.578933523,-2.8398246585,390.1,1907.7045376344,1
478258.083965659,390.756,393.895,50,-0.8896345293,0.5953892306,0.4600610187,-1.3087543242,0.2223160102,391.77,1904.5886666667,1
482520.713302289,393.236,391.455,58.3333333333,0.6379962187,0.5471518068,-0.6030281591,0.5153700906,0.808424171,394.62,1900.451827957,0
471106.667803789,391.906,390.9883333333,50,-0.3471992172,-1.4334219477,-0.9646210441,-1.5580895712,-3.9246033135,379.55,1897.0596129032,0
457562.522383789,387.118,389.625,50,-1.2274796497,-0.8243933975,-1.1732965334,-2.1641568856,-0.4037104577,378.12,1897.2577204301,0
454975.415210519,384.066,385.205,41.6666666667,-0.7964106972,-1.0510923741,-1.6709312225,-0.544095177,-0.6844798963,376.38,1897.7235698925,0
450808.749390179,379.41,381.47,41.6666666667,-1.2252271736,-1.7336400098,-1.0033189086,-1.303123134,-1.9217663717,368.49,1898.4163010753,1
458063.883607869,374.782,378.1433333333,41.6666666667,-1.2075240701,-0.5282542592,-0.5697688598,-0.5124133415,0.8969396887,371.79,1899.4165591398,1
463782.996931429,373.442,374.4933333333,50,-0.3560136512,-0.3440894495,-0.2306259673,0.6149442349,0.3329487811,373.05,1898.4635913979,0
456675.210323069,371.474,372.5983333333,50,-0.5272204562,-0.4879055961,-0.0099520043,-0.4633978508,-1.2597444827,368.4,1898.5170752688,1
470121.690006069,373.91,374.1983333333,50,0.6382015304,1.2781935059,1.4052781116,1.9414427768,5.1426300364,388,1898.7383010753,0
462749.076049779,377.212,375.7583333333,41.6666666667,0.8765952014,0.8715090795,1.051029179,2.2064160098,-0.7297980167,384.97,1897.0864086022,0
457013.378984219,377.928,376.9083333333,41.6666666667,0.1916502888,0.1563256657,0.6283490485,-1.6287914455,-2.5277848743,375.39,1895.6726881721,0
454127.896565759,378.318,377.44,33.3333333333,0.1042713411,0.445275297,-1.1205096161,-1.3158654159,-0.1039459575,375,1894.3831612903,0
447184.788398939,378.824,377.0833333333,25,0.1368886297,-1.1145467219,-1.2427962904,-0.6003019984,-1.0966580393,370.95,1891.6715913979,1
452964.468499739,375.9,377.8866666667,33.3333333333,-0.7685369096,-0.7782216329,-0.1950338857,-0.2405778499,0.6155023396,373.69,1888.8460430108,1
462971.101792239,374.832,376.5266666667,41.6666666667,-0.2793443785,0.2827657454,0.4116696464,1.1658334893,1.7161646389,379.34,1886.0597419355,0
455499.141402149,375.35,375.3566666667,41.6666666667,0.1375159724,0.1978814549,0.6293946197,0.6363407597,-0.4434831196,377.98,1881.9831182796,1
461495.233763609,377.004,376.67,50,0.4362735136,0.8195064018,0.8875077558,0.4731793143,1.3898417481,383,1880.3000430108,1
468820.200104949,381.02,379.335,50,1.0544507727,1.1641878809,0.9801956283,1.6920350022,1.9942282563,390.99,1878.6669677419,1
478578.592816269,387.38,385.0166666667,50,1.6354519627,1.6152737936,2.301526098,2.7573682729,3.5205082896,405.5,1877.8806666667,0
470671.895080079,391.304,389.3633333333,50,1.007736196,1.3705410249,1.3641074504,1.0490470475,-1.4224141945,399.5,1877.9932903226,1
479026.725401009,397.21,394.005,50,1.5044837618,1.5331442652,1.3794496015,0.3089202575,2.0402547096,407.51,1878.4430107527,1
490869.503229709,403.664,400.265,58.3333333333,1.6167835514,1.5224223751,0.856393737,1.9957977028,1.951340696,415.59,1881.0435483871,1
499458.429918349,409.702,406.5833333333,66.6666666667,1.4875662308,0.9793307161,1.779912353,1.6497411747,1.3481416535,421.15,1883.1365591398,0
494442.891815979,412.61,411.3416666667,66.6666666667,0.7054361173,1.2373986952,0.9697800238,0.4789996877,-0.3901422781,419.98,1885.0069892473,1
506076.164558479,419.68,416.28,75,1.6966433854,1.6107405544,1.4972071738,1.571739934,3.5336221461,434.63,1886.7494623656,1
516376.517162679,425.878,422.8166666667,75,1.4658867911,1.3445233149,1.343317202,2.2100469421,0.886471738,438.33,1888.3768817204,0
510536.201108079,430.424,427.9433333333,66.6666666667,1.0651255919,0.9943715765,1.4558761947,0.417003219,-0.0524653,438.26,1891.3747311828,0
500026.596029879,430.008,428.5366666667,66.6666666667,-0.0990148164,-0.026232951,-1.2128513167,-2.2625128441,-4.4725603882,419.1,1892.9865591398,1
507284.953332819,430.856,428.97,66.6666666667,0.2011115936,-0.6320160446,-1.1381786388,-1.6810353082,1.1104897718,423.79,1895.4817204301,0
501686.986133579,428.632,429.6316666667,58.3333333333,-0.5183593574,-0.8695671312,-1.1419344083,0.5233785817,-0.0637326085,423.38,1899.1543010753,1
506322.106360979,427.332,429.1933333333,58.3333333333,-0.2986844714,-0.3602392642,1.0105344438,0.9605567798,1.984846168,432,1902.2096774194,0
502162.748380629,425.892,427.955,58.3333333333,-0.3312933781,0.7040233745,0.5685345753,0.8846681673,-0.2155098335,431.07,1905.1193548387,1
505663.937793419,428.408,426.8566666667,58.3333333333,0.5915003618,0.4617530093,0.6369148818,-0.0370507612,0.141408311,430.26,1907.8956989247,1
514127.286624949,430.698,429.545,58.3333333333,0.5332034868,0.6824375106,0.2483012915,0.480206854,0.819005397,436.75,1909.7897849462,0
507185.770410679,432.496,430.9983333333,50,0.4201039962,0.0289184532,0.1103945488,0.0948876676,-0.6292300618,433.33,1914.8139784946,0
501397.386779049,430.786,430.9883333333,50,-0.3998028975,-0.4458761635,-0.6416376551,-1.3719591811,-2.1146883004,422.4,1920.0897849462,0
493913.740023549,428.63,429.0366666667,41.6666666667,-0.5065108142,-0.6684905955,-1.164322593,-1.4318688587,-0.7490494169,420.29,1925.7048387097,0
486124.736314409,423.896,425.1933333333,33.3333333333,-1.1278577822,-1.614573577,-1.9430214155,-1.857187973,-2.9653265291,408.18,1931.4102150538,0
469688.33245271,416.816,419.885,33.3333333333,-1.6967034044,-1.9635717401,-1.9131995533,-2.4952746214,-2.0252227138,399.77,1936.9295698925,1
475380.341761229,411.562,415.0516666667,41.6666666667,-1.2532564942,-1.0378985426,-1.1341815845,-0.2186091122,1.5880044893,406.15,1942.2612903226,1
481318.075557059,409.674,411.97,41.6666666667,-0.4509063049,-0.3763705269,0.4866148072,1.7425335677,1.897062646,413.96,1947.5935483871,0
475741.817353459,407.966,410.02,41.6666666667,-0.4105716028,0.2281171288,0.9792304096,0.6748433697,-0.5473759065,412.14,1951.4983870968,1
480618.606283619,408.964,408.805,41.6666666667,0.2431181811,0.8102034048,0.5509363766,-0.1221267581,0.3031223903,412.99,1955.6919354839,1
485873.905736619,412.198,410.1366666667,50,0.7929160698,0.594143965,0.1598377379,0.5134445602,0.72376673,416,1959.5747311828,1
491824.712785569,414.778,413.3533333333,50,0.6252326534,0.3072751552,0.5921588424,0.7366770685,0.7495874069,419.14,1965.1715053764,0
487184.218535849,414.156,414.1316666667,41.6666666667,-0.1508050447,-0.0516623292,-0.1699239024,-0.6167692186,-1.9831258441,409.95,1970.3956989247,1
490471.087644879,414.414,413.97,50,0.0625614303,0.0024211903,-0.238027323,-0.731834688,0.5194564682,412.99,1975.1994623656,1
494941.875079839,414.812,414.51,58.3333333333,0.0961366119,-0.0607709177,-0.3308903592,0.4952273833,0.4709982983,414.83,1979.5747311828,1
499511.755026229,414.782,414.985,66.6666666667,-0.0072128389,-0.1964129004,0.3991580808,0.3390088872,0.207019476,415.84,1983.4112903226,1
503612.232090019,414.27,415.08,75,-0.1225323924,0.3426159706,0.283669138,0.1900045579,0.1729896397,416.52,1987.659139785,1
507316.392762589,415.788,414.9733333333,83.3333333333,0.3660623778,0.3277138553,0.2799523742,0.3164188233,0.4598480069,418.47,1992.4204301075,0
500925.146167659,414.762,414.475,75,-0.2499575747,-0.430196543,-0.6426018826,-1.0503976438,-2.5606432946,407.5,1997.5227956989,1
503795.393528019,413.572,413.8083333333,75,-0.2888294557,-0.4127916886,-0.6080521313,-1.1420022005,0.2766388936,408.36,2002.3513548387,1
506374.39565562,412.658,413.19,83.3333333333,-0.2210074113,-0.3195066741,-0.5792915678,0.4113842956,0.5461296976,410.62,2006.8926666667,1
509920.67456622,411.678,412.4933333333,83.3333333333,-0.2366491437,-0.4107734314,0.3058498564,0.3204553378,0.094780978,411.15,2010.670172043,1
513870.829760859,411.308,412.505,83.3333333333,-0.088609104,0.5293994436,0.6136529603,0.6474145916,1.2000482053,416.39,2014.1557419355,1
518817.226271929,413.25,412.36,83.3333333333,0.4705073261,0.5189744343,0.5099226798,0.7174935307,0.2349388562,417.62,2016.4789462366,0
516040.617439859,414.476,413.57,83.3333333333,0.2975024827,0.235345679,0.2822005793,-0.1767232337,-0.5883853236,415.17,2018.5870967742,1
518629.400163119,415.36,414.68,83.3333333333,0.2137919702,0.2435447183,-0.0752897774,-0.2304040942,0.1275771353,415.6,2020.453311828,1
519882.406538719,416.418,415.6266666667,83.3333333333,0.2553647282,0.0191938589,-0.0527211402,0.2151109515,0.3026447678,416.96,2022.1082365591,1
524921.284071919,418.044,417.81,83.3333333333,0.3865061277,0.4243979456,0.7619923686,1.0791999853,1.8557552029,424.62,2023.5954193548,0
521637.492607399,419.094,418.8483333333,75,0.2498575013,0.4594182075,0.5700318982,0.7037254635,-0.4483042759,422.87,2024.8659354839,0
515682.491617139,419.25,418.57,66.6666666667,0.0375397165,0.0150303618,-0.0808411069,-1.0491392618,-1.6499742476,415.43,2027.2111827957,0
510857.637065259,418.858,418.3316666667,66.6666666667,-0.0945217809,-0.193813418,-0.8770029583,-1.0913522996,-0.5327303515,413.68,2029.8311612903,1
514632.057893009,418.398,418.1583333333,66.6666666667,-0.1106277321,-0.6022234658,-0.6535298625,-0.1553076699,0.2221150116,414.66,2031.9387741936,1
